TS_ID,TS_GROUP,TRAINING_WINDOW,PREDICTION_WINDOW,MODEL,TS_METRIC,RMSE,SMAPE,R2_SCORE,TRAINING_TIME,PREDICTION_TIME,N_SAMPLES,N_MISSING
37,institutions,24,24,SARIMA,n_bytes,3808.1727741063714,35.622144062376776,-0.0679440964159963,25.165016412734985,0.0,10,0
38,institutions,24,24,Mean,n_bytes,507001592.056713,131.31607225191553,-0.007385676467371871,0.0,0.0,10,0
38,institutions,24,24,SARIMA,n_bytes,409073924.5809833,79.45443433586364,0.34418594486040544,22.58424472808838,0.0,10,0
39,institutions,24,24,Mean,n_bytes,2959144045.260193,121.32151073297163,-0.0253610202131187,0.0,0.0,10,0
39,institutions,24,24,SARIMA,n_bytes,2749623342.6205597,110.84849540401002,0.11469890178177966,22.46121907234192,0.0,10,0
40,institutions,24,24,Mean,n_bytes,325229992.47672236,95.47104772544003,-0.03589280761151126,0.0,0.0,10,0
40,institutions,24,24,SARIMA,n_bytes,284212591.0335497,84.28634749764117,0.20892025057283525,23.85024642944336,0.0,10,0
41,institutions,24,24,Mean,n_bytes,713282963.5083255,108.06753089776602,-5.576784658312128e-05,0.0,0.0,10,0
41,institutions,24,24,SARIMA,n_bytes,663457623.0860487,98.14252989644152,0.1347793151877903,20.61333656311035,0.0,10,0
42,institutions,24,24,Mean,n_bytes,191293492.569598,145.1144093307554,-0.005591610847410333,0.0,0.0,10,0
42,institutions,24,24,SARIMA,n_bytes,158260483.42712986,84.72711551822117,0.311718296787417,18.15436601638794,0.0,10,0
43,institutions,24,24,Mean,n_bytes,578890961.1946117,134.3044674620399,-7.309292219881414e-05,0.0,0.0,10,0
43,institutions,24,24,SARIMA,n_bytes,549613705.8778762,83.06239497399098,0.09852577423200992,26.302347660064697,0.0,10,0
45,institutions,24,24,Mean,n_bytes,325019118.4774933,140.74121197369158,-0.011541951499834058,0.0,0.0,10,0
45,institutions,24,24,SARIMA,n_bytes,274568752.2798784,102.27566869806448,0.27811452570007966,23.513103723526,0.0,10,0
46,institutions,24,24,Mean,n_bytes,283819803.28113216,122.82205470922483,-0.013983396222139177,0.0,0.0,10,0
